"State 
FIPS 
code","Group 
code",State,Population group,Civilian non-institutional population,Civilian labor force total,Civilian labor force percent,Employed total,Employed Percent of population,Unemployed total,Rate,Error range of rate(1),,
46,39,South Dakota,"Women, 65 years and over",58    ,13    ,22.2    ,13    ,21.9    ,( 3 ),1.7    ,( 2 ) – ( 2 ),,
46,40,South Dakota,"White, 16 to 19 years",37    ,23    ,61.4    ,21    ,55.4    ,2    ,9.7    ,6.8 – 12.6,,
46,41,South Dakota,"White, 20 to 24 years",47    ,38    ,80.1    ,35    ,73.5    ,3    ,8.2    ,6.1 – 10.3,,
46,42,South Dakota,"White, 25 to 34 years",89    ,81    ,91.3    ,77    ,86.7    ,4    ,5.0    ,3.8 – 6.2,,
46,43,South Dakota,"White, 35 to 44 years",81    ,75    ,92.4    ,72    ,88.8    ,3    ,3.8    ,2.7 – 4.9,,
46,44,South Dakota,"White, 45 to 54 years",114    ,103    ,90.4    ,100    ,87.7    ,3    ,3.0    ,2.2 – 3.8,,
46,45,South Dakota,"White, 55 to 64 years",88    ,68    ,76.9    ,65    ,74.2    ,2    ,3.5    ,2.4 – 4.6,,
46,46,South Dakota,"White, 65 years and over",106    ,30    ,28.6    ,30    ,28.0    ,1    ,2.1    ,0.8 – 3.4,,
47,01,Tennessee,Total,"4,870    ","3,030    ",62.2    ,"2,704    ",55.5    ,326    ,10.8    ,10.1 – 11.5,,
47,02,Tennessee,Men,"2,328    ","1,603    ",68.8    ,"1,405    ",60.4    ,198    ,12.3    ,11.3 – 13.3,,
47,03,Tennessee,Women,"2,542    ","1,428    ",56.2    ,"1,299    ",51.1    ,128    ,9.0    ,8 – 10,,
47,04,Tennessee,White,"4,008    ","2,461    ",61.4    ,"2,222    ",55.4    ,240    ,9.7    ,8.9 – 10.5,,
47,05,Tennessee,"White, men","1,943    ","1,342    ",69.1    ,"1,193    ",61.4    ,148    ,11.1    ,10 – 12.2,,
47,06,Tennessee,"White, women","2,065    ","1,120    ",54.2    ,"1,028    ",49.8    ,91    ,8.2    ,7.1 – 9.3,,
47,07,Tennessee,Black or African American,750    ,496    ,66.2    ,417    ,55.6    ,79    ,15.9    ,13.8 – 18,,
47,08,Tennessee,"Black or African American, men",333    ,223    ,66.9    ,178    ,53.4    ,45    ,20.2    ,17.7 – 22.7,,
47,09,Tennessee,"Black or African American, women",417    ,273    ,65.5    ,239    ,57.4    ,34    ,12.3    ,9.9 – 14.7,,
47,10,Tennessee,Asian,60    ,41    ,68.0    ,38    ,63.4    ,3    ,6.8    ,1.8 – 11.8,,
47,11,Tennessee,"Asian, men",29    ,21    ,74.6    ,20    ,70.9    ,1    ,5.0    ,( 2 ) – ( 2 ),,
47,12,Tennessee,"Asian, women",31    ,19    ,62.0    ,18    ,56.5    ,2    ,8.8    ,1 – 16.6,,
47,13,Tennessee,Hispanic or Latino ethnicity,173    ,124    ,72.0    ,103    ,59.5    ,22    ,17.4    ,12.9 – 21.9,,
47,14,Tennessee,"Hispanic or Latino ethnicity, men",91    ,83    ,91.2    ,69    ,75.7    ,14    ,17.0    ,12 – 22,,
47,15,Tennessee,"Hispanic or Latino ethnicity, women",82    ,41    ,50.5    ,34    ,41.3    ,7    ,18.2    ,11.9 – 24.5,,
47,16,Tennessee,"Married men, spouse present","1,293    ",939    ,72.7    ,869    ,67.2    ,71    ,7.5    ,6.4 – 8.6,,
47,17,Tennessee,"Married women, spouse present","1,311    ",780    ,59.5    ,729    ,55.6    ,51    ,6.5    ,5.4 – 7.6,,
47,18,Tennessee,Women who maintain families,323    ,197    ,61.0    ,169    ,52.4    ,28    ,14.0    ,11.1 – 16.9,,
47,19,Tennessee,"Total, 16 to 19 years",331    ,119    ,36.0    ,85    ,25.8    ,34    ,28.5    ,25.2 – 31.8,,
47,20,Tennessee,"Total, 20 to 24 years",435    ,307    ,70.7    ,250    ,57.4    ,58    ,18.7    ,16.3 – 21.1,,
47,21,Tennessee,"Total, 25 to 34 years",794    ,666    ,83.9    ,587    ,73.9    ,79    ,11.9    ,10.4 – 13.4,,
47,22,Tennessee,"Total, 35 to 44 years",832    ,696    ,83.7    ,628    ,75.5    ,68    ,9.8    ,8.4 – 11.2,,
47,23,Tennessee,"Total, 45 to 54 years",926    ,713    ,77.0    ,667    ,72.0    ,46    ,6.4    ,5.2 – 7.6,,
47,24,Tennessee,"Total, 55 to 64 years",706    ,407    ,57.6    ,377    ,53.4    ,30    ,7.3    ,5.7 – 8.9,,
47,25,Tennessee,"Total, 65 years and over",846    ,122    ,14.4    ,110    ,13.0    ,11    ,9.4    ,6.1 – 12.7,,
47,26,Tennessee,"Men, 16 to 19 years",177    ,65    ,36.7    ,43    ,24.3    ,22    ,33.7    ,30.5 – 36.9,,
47,27,Tennessee,"Men, 20 to 24 years",222    ,159    ,71.6    ,124    ,55.8    ,35    ,22.1    ,18.8 – 25.4,,
47,28,Tennessee,"Men, 25 to 34 years",374    ,342    ,91.3    ,296    ,79.0    ,46    ,13.4    ,11.2 – 15.6,,
47,29,Tennessee,"Men, 35 to 44 years",406    ,376    ,92.8    ,330    ,81.4    ,46    ,12.3    ,10.3 – 14.3,,
47,30,Tennessee,"Men, 45 to 54 years",433    ,363    ,83.7    ,338    ,78.1    ,24    ,6.7    ,5 – 8.4,,
47,31,Tennessee,"Men, 55 to 64 years",353    ,227    ,64.1    ,210    ,59.3    ,17    ,7.5    ,5.3 – 9.7,,
47,32,Tennessee,"Men, 65 years and over",363    ,71    ,19.7    ,64    ,17.6    ,7    ,10.3    ,5.9 – 14.7,,
47,33,Tennessee,"Women, 16 to 19 years",155    ,55    ,35.2    ,42    ,27.4    ,12    ,22.3    ,16.8 – 27.8,,
47,34,Tennessee,"Women, 20 to 24 years",213    ,148    ,69.6    ,126    ,59.1    ,23    ,15.2    ,11.8 – 18.6,,
47,35,Tennessee,"Women, 25 to 34 years",419    ,324    ,77.3    ,291    ,69.4    ,33    ,10.3    ,8.2 – 12.4,,
47,36,Tennessee,"Women, 35 to 44 years",426    ,320    ,75.1    ,298    ,69.9    ,22    ,6.9    ,5.1 – 8.7,,
47,37,Tennessee,"Women, 45 to 54 years",493    ,350    ,71.0    ,329    ,66.7    ,22    ,6.1    ,4.5 – 7.7,,
47,38,Tennessee,"Women, 55 to 64 years",352    ,180    ,51.1    ,167    ,47.4    ,13    ,7.1    ,4.7 – 9.5,,
47,39,Tennessee,"Women, 65 years and over",483    ,50    ,10.4    ,46    ,9.6    ,4    ,8.0    ,3.2 – 12.8,,
47,40,Tennessee,"White, 16 to 19 years",260    ,95    ,36.6    ,74    ,28.4    ,21    ,22.3    ,18.1 – 26.5,,
47,41,Tennessee,"White, 20 to 24 years",328    ,232    ,70.7    ,197    ,60.1    ,35    ,15.1    ,12.4 – 17.8,,
47,42,Tennessee,"White, 25 to 34 years",606    ,508    ,83.9    ,449    ,74.1    ,59    ,11.6    ,9.9 – 13.3,,
47,43,Tennessee,"White, 35 to 44 years",699    ,582    ,83.3    ,529    ,75.7    ,53    ,9.1    ,7.6 – 10.6,,
47,44,Tennessee,"White, 45 to 54 years",767    ,598    ,78.0    ,561    ,73.1    ,38    ,6.3    ,5 – 7.6,,
47,45,Tennessee,"White, 55 to 64 years",601    ,339    ,56.5    ,314    ,52.2    ,25    ,7.5    ,5.7 – 9.3,,
47,46,Tennessee,"White, 65 years and over",747    ,106    ,14.3    ,98    ,13.1    ,8    ,7.9    ,4.6 – 11.2,,
47,47,Tennessee,"Black or African American, 16 to 19 years",69    ,23    ,33.6    ,10    ,14.9    ,13    ,55.7    ,( 2 ) – ( 2 ),,
47,48,Tennessee,"Black or African American, 20 to 24 years",90    ,63    ,70.5    ,43    ,48.1    ,20    ,31.7    ,( 2 ) – ( 2 ),,
47,49,Tennessee,"Black or African American, 25 to 34 years",160    ,138    ,86.1    ,119    ,74.3    ,19    ,13.7    ,10.5 – 16.9,,
47,50,Tennessee,"Black or African American, 35 to 44 years",113    ,99    ,87.3    ,86    ,75.8    ,13    ,13.1    ,9.4 – 16.8,,
47,51,Tennessee,"Black or African American, 45 to 54 years",144    ,104    ,72.5    ,96    ,66.9    ,8    ,7.7    ,4.4 – 11,,
47,52,Tennessee,"Black or African American, 55 to 64 years",87    ,55    ,63.6    ,51    ,58.7    ,4    ,7.8    ,3.3 – 12.3,,
47,62,Tennessee,"Hispanic or Latino ethnicity, 20 to 24 years",28    ,18    ,65.5    ,13    ,46.1    ,5    ,29.7    ,( 2 ) – ( 2 ),,
47,63,Tennessee,"Hispanic or Latino ethnicity, 25 to 34 years",57    ,39    ,68.9    ,35    ,61.3    ,4    ,11.0    ,4.8 – 17.2,,
47,64,Tennessee,"Hispanic or Latino ethnicity, 35 to 44 years",43    ,35    ,81.3    ,28    ,64.6    ,7    ,20.5    ,14.1 – 26.9,,
47,65,Tennessee,"Hispanic or Latino ethnicity, 45 to 54 years",23    ,19    ,85.0    ,16    ,73.2    ,3    ,13.8    ,5 – 22.6,,
48,01,Texas,Total,"18,099    ","11,904    ",65.8    ,"11,007    ",60.8    ,897    ,7.5    ,7.1 – 7.9,,
48,02,Texas,Men,"8,853    ","6,633    ",74.9    ,"6,120    ",69.1    ,513    ,7.7    ,7.2 – 8.2,,
48,03,Texas,Women,"9,246    ","5,271    ",57.0    ,"4,887    ",52.9    ,384    ,7.3    ,6.8 – 7.8,,
48,04,Texas,White,"15,025    ","9,886    ",65.8    ,"9,194    ",61.2    ,691    ,7.0    ,6.6 – 7.4,,
48,05,Texas,"White, men","7,435    ","5,603    ",75.4    ,"5,207    ",70.0    ,395    ,7.1    ,6.6 – 7.6,,
48,06,Texas,"White, women","7,590    ","4,283    ",56.4    ,"3,987    ",52.5    ,296    ,6.9    ,6.3 – 7.5,,
48,07,Texas,Black or African American,"2,069    ","1,331    ",64.3    ,"1,171    ",56.6    ,161    ,12.1    ,10.9 – 13.3,,
48,08,Texas,"Black or African American, men",938    ,639    ,68.1    ,548    ,58.5    ,91    ,14.2    ,12.6 – 15.8,,
48,09,Texas,"Black or African American, women","1,131    ",692    ,61.2    ,622    ,55.0    ,70    ,10.1    ,8.6 – 11.6,,
48,10,Texas,Asian,725    ,497    ,68.5    ,469    ,64.6    ,28    ,5.6    ,4.2 – 7,,
48,11,Texas,"Asian, men",347    ,286    ,82.3    ,268    ,77.4    ,17    ,6.0    ,4.1 – 7.9,,
48,12,Texas,"Asian, women",378    ,211    ,55.8    ,200    ,52.9    ,11    ,5.1    ,3.1 – 7.1,,
48,13,Texas,Hispanic or Latino ethnicity,"6,546    ","4,296    ",65.6    ,"3,909    ",59.7    ,387    ,9.0    ,8.2 – 9.8,,
48,14,Texas,"Hispanic or Latino ethnicity, men","3,304    ","2,578    ",78.0    ,"2,342    ",70.9    ,236    ,9.2    ,8.3 – 10.1,,
48,15,Texas,"Hispanic or Latino ethnicity, women","3,242    ","1,718    ",53.0    ,"1,567    ",48.3    ,151    ,8.8    ,7.8 – 9.8,,
48,16,Texas,"Married men, spouse present","4,995    ","3,979    ",79.7    ,"3,786    ",75.8    ,193    ,4.9    ,4.4 – 5.4,,
48,17,Texas,"Married women, spouse present","4,766    ","2,708    ",56.8    ,"2,568    ",53.9    ,140    ,5.2    ,4.6 – 5.8,,
48,18,Texas,Women who maintain families,"1,228    ",836    ,68.0    ,746    ,60.7    ,90    ,10.8    ,9.3 – 12.3,,
48,19,Texas,"Total, 16 to 19 years","1,406    ",501    ,35.6    ,396    ,28.2    ,104    ,20.8    ,18.7 – 22.9,,
48,20,Texas,"Total, 20 to 24 years","1,589    ","1,102    ",69.3    ,969    ,61.0    ,133    ,12.0    ,10.7 – 13.3,,
48,21,Texas,"Total, 25 to 34 years","3,570    ","2,879    ",80.6    ,"2,645    ",74.1    ,233    ,8.1    ,7.4 – 8.8,,
48,22,Texas,"Total, 35 to 44 years","3,372    ","2,799    ",83.0    ,"2,643    ",78.4    ,156    ,5.6    ,5 – 6.2,,
48,23,Texas,"Total, 45 to 54 years","3,197    ","2,586    ",80.9    ,"2,430    ",76.0    ,157    ,6.1    ,5.4 – 6.8,,
48,24,Texas,"Total, 55 to 64 years","2,445    ","1,557    ",63.7    ,"1,468    ",60.1    ,88    ,5.7    ,4.9 – 6.5,,
48,25,Texas,"Total, 65 years and over","2,520    ",481    ,19.1    ,455    ,18.1    ,26    ,5.4    ,3.9 – 6.9,,
48,26,Texas,"Men, 16 to 19 years",719    ,262    ,36.4    ,200    ,27.8    ,61    ,23.5    ,20.7 – 26.3,,
48,27,Texas,"Men, 20 to 24 years",770    ,591    ,76.8    ,511    ,66.4    ,80    ,13.5    ,11.7 – 15.3,,
48,28,Texas,"Men, 25 to 34 years","1,830    ","1,687    ",92.2    ,"1,544    ",84.4    ,142    ,8.4    ,7.5 – 9.3,,
48,29,Texas,"Men, 35 to 44 years","1,676    ","1,566    ",93.4    ,"1,486    ",88.7    ,80    ,5.1    ,4.3 – 5.9,,
48,30,Texas,"Men, 45 to 54 years","1,611    ","1,436    ",89.1    ,"1,344    ",83.4    ,92    ,6.4    ,5.5 – 7.3,,
48,31,Texas,"Men, 55 to 64 years","1,167    ",828    ,71.0    ,784    ,67.2    ,44    ,5.3    ,4.2 – 6.4,,
48,32,Texas,"Men, 65 years and over","1,081    ",264    ,24.5    ,250    ,23.1    ,14    ,5.4    ,3.4 – 7.4,,
48,33,Texas,"Women, 16 to 19 years",687    ,239    ,34.8    ,196    ,28.6    ,43    ,17.9    ,14.9 – 20.9,,
48,34,Texas,"Women, 20 to 24 years",820    ,511    ,62.3    ,458    ,55.9    ,53    ,10.3    ,8.5 – 12.1,,
48,35,Texas,"Women, 25 to 34 years","1,740    ","1,192    ",68.5    ,"1,101    ",63.3    ,91    ,7.6    ,6.5 – 8.7,,
48,36,Texas,"Women, 35 to 44 years","1,696    ","1,233    ",72.7    ,"1,157    ",68.2    ,76    ,6.2    ,5.2 – 7.2,,
48,37,Texas,"Women, 45 to 54 years","1,586    ","1,150    ",72.5    ,"1,085    ",68.4    ,65    ,5.6    ,4.6 – 6.6,,
48,38,Texas,"Women, 55 to 64 years","1,278    ",729    ,57.0    ,684    ,53.5    ,44    ,6.1    ,4.8 – 7.4,,
48,39,Texas,"Women, 65 years and over","1,439    ",217    ,15.1    ,205    ,14.3    ,12    ,5.3    ,3.1 – 7.5,,
48,40,Texas,"White, 16 to 19 years","1,123    ",416    ,37.1    ,339    ,30.2    ,78    ,18.7    ,16.4 – 21,,
48,41,Texas,"White, 20 to 24 years","1,296    ",898    ,69.3    ,801    ,61.8    ,97    ,10.8    ,9.4 – 12.2,,
48,42,Texas,"White, 25 to 34 years","2,903    ","2,358    ",81.2    ,"2,182    ",75.2    ,176    ,7.5    ,6.7 – 8.3,,
48,43,Texas,"White, 35 to 44 years","2,763    ","2,291    ",82.9    ,"2,169    ",78.5    ,122    ,5.3    ,4.6 – 6,,
48,44,Texas,"White, 45 to 54 years","2,664    ","2,173    ",81.6    ,"2,049    ",76.9    ,124    ,5.7    ,5 – 6.4,,
48,45,Texas,"White, 55 to 64 years","2,065    ","1,330    ",64.4    ,"1,257    ",60.8    ,73    ,5.5    ,4.6 – 6.4,,
48,46,Texas,"White, 65 years and over","2,210    ",419    ,19.0    ,398    ,18.0    ,21    ,5.0    ,3.5 – 6.5,,
48,47,Texas,"Black or African American, 16 to 19 years",218    ,69    ,31.4    ,48    ,21.8    ,21    ,30.6    ,( 2 ) – ( 2 ),,
48,48,Texas,"Black or African American, 20 to 24 years",210    ,148    ,70.2    ,119    ,56.6    ,29    ,19.4    ,16.7 – 22.1,,
48,49,Texas,"Black or African American, 25 to 34 years",425    ,342    ,80.6    ,294    ,69.1    ,49    ,14.2    ,12.1 – 16.3,,
48,50,Texas,"Black or African American, 35 to 44 years",365    ,309    ,84.5    ,288    ,78.7    ,21    ,6.8    ,4.9 – 8.7,,
48,51,Texas,"Black or African American, 45 to 54 years",373    ,283    ,75.9    ,257    ,68.9    ,26    ,9.2    ,7.1 – 11.3,,
48,52,Texas,"Black or African American, 55 to 64 years",259    ,143    ,55.5    ,132    ,50.9    ,12    ,8.2    ,5.3 – 11.1,,
48,53,Texas,"Black or African American, 65 years and over",218    ,37    ,17.1    ,34    ,15.5    ,3    ,9.3    ,3.5 – 15.1,,
48,56,Texas,"Asian, 25 to 34 years",186    ,136    ,73.2    ,129    ,68.9    ,8    ,5.8    ,3.2 – 8.4,,
48,57,Texas,"Asian, 35 to 44 years",195    ,157    ,80.8    ,147    ,75.6    ,10    ,6.5    ,3.9 – 9.1,,
48,58,Texas,"Asian, 45 to 54 years",113    ,97    ,85.9    ,92    ,81.4    ,5    ,5.1    ,2.1 – 8.1,,
48,59,Texas,"Asian, 55 to 64 years",84    ,59    ,70.6    ,57    ,67.8    ,2    ,3.9    ,0.5 – 7.3,,
48,61,Texas,"Hispanic or Latino ethnicity, 16 to 19 years",605    ,196    ,32.3    ,153    ,25.2    ,43    ,21.9    ,( 2 ) – ( 2 ),,
48,62,Texas,"Hispanic or Latino ethnicity, 20 to 24 years",692    ,475    ,68.6    ,411    ,59.4    ,64    ,13.4    ,12.6 – 14.2,,
48,63,Texas,"Hispanic or Latino ethnicity, 25 to 34 years","1,616    ","1,250    ",77.4    ,"1,134    ",70.1    ,117    ,9.3    ,8.2 – 10.4,,
48,64,Texas,"Hispanic or Latino ethnicity, 35 to 44 years","1,378    ","1,119    ",81.2    ,"1,044    ",75.8    ,75    ,6.7    ,5.5 – 7.9,,
48,65,Texas,"Hispanic or Latino ethnicity, 45 to 54 years",991    ,799    ,80.5    ,740    ,74.6    ,59    ,7.4    ,6 – 8.8,,
48,66,Texas,"Hispanic or Latino ethnicity, 55 to 64 years",633    ,353    ,55.7    ,328    ,51.8    ,25    ,7.0    ,5 – 9,,
48,67,Texas,"Hispanic or Latino ethnicity, 65 years and over",631    ,105    ,16.7    ,100    ,15.8    ,6    ,5.4    ,1.8 – 9,,
49,01,Utah,Total,"1,973    ","1,382    ",70.0    ,"1,280    ",64.9    ,101    ,7.3    ,6.6 – 8,,
49,02,Utah,Men,987    ,786    ,79.7    ,721    ,73.0    ,65    ,8.3    ,7.4 – 9.2,,
49,03,Utah,Women,986    ,595    ,60.4    ,559    ,56.7    ,36    ,6.0    ,5.1 – 6.9,,
49,04,Utah,White,"1,874    ","1,317    ",70.3    ,"1,224    ",65.3    ,93    ,7.0    ,6.3 – 7.7,,
49,05,Utah,"White, men",940    ,749    ,79.7    ,690    ,73.4    ,59    ,7.9    ,7 – 8.8,,
49,06,Utah,"White, women",934    ,567    ,60.8    ,534    ,57.2    ,33    ,5.8    ,4.9 – 6.7,,
49,10,Utah,Asian,34    ,23    ,68.0    ,20    ,59.4    ,3    ,12.6    ,6.2 – 19,,
49,13,Utah,Hispanic or Latino ethnicity,194    ,148    ,76.2    ,130    ,67.1    ,18    ,12.0    ,9.6 – 14.4,,
49,14,Utah,"Hispanic or Latino ethnicity, men",107    ,91    ,85.0    ,78    ,72.7    ,13    ,14.5    ,11.3 – 17.7,,
49,15,Utah,"Hispanic or Latino ethnicity, women",86    ,56    ,65.3    ,52    ,60.2    ,4    ,7.9    ,4.7 – 11.1,,
49,16,Utah,"Married men, spouse present",612    ,511    ,83.6    ,487    ,79.5    ,25    ,4.8    ,3.9 – 5.7,,
49,17,Utah,"Married women, spouse present",595    ,356    ,59.8    ,342    ,57.5    ,14    ,3.9    ,2.9 – 4.9,,
49,18,Utah,Women who maintain families,85    ,60    ,70.1    ,53    ,61.5    ,7    ,12.2    ,8.4 – 16,,
49,19,Utah,"Total, 16 to 19 years",159    ,81    ,50.7    ,68    ,42.4    ,13    ,16.3    ,12.7 – 19.9,,
49,20,Utah,"Total, 20 to 24 years",225    ,174    ,77.4    ,151    ,67.1    ,23    ,13.3    ,11 – 15.6,,
49,21,Utah,"Total, 25 to 34 years",485    ,387    ,79.8    ,357    ,73.6    ,30    ,7.8    ,6.5 – 9.1,,
49,22,Utah,"Total, 35 to 44 years",313    ,261    ,83.5    ,244    ,77.9    ,17    ,6.7    ,5.2 – 8.2,,
49,23,Utah,"Total, 45 to 54 years",325    ,270    ,83.0    ,260    ,80.0    ,10    ,3.6    ,2.5 – 4.7,,
49,24,Utah,"Total, 55 to 64 years",233    ,161    ,69.1    ,156    ,66.7    ,6    ,3.6    ,2.2 – 5,,
49,25,Utah,"Total, 65 years and over",231    ,46    ,20.1    ,45    ,19.4    ,2    ,3.4    ,0.8 – 6,,
49,26,Utah,"Men, 16 to 19 years",75    ,40    ,53.8    ,33    ,44.4    ,7    ,17.5    ,12.4 – 22.6,,
49,27,Utah,"Men, 20 to 24 years",117    ,97    ,83.1    ,80    ,68.4    ,17    ,17.6    ,14.3 – 20.9,,
49,28,Utah,"Men, 25 to 34 years",254    ,234    ,92.4    ,214    ,84.4    ,20    ,8.7    ,7 – 10.4,,
49,29,Utah,"Men, 35 to 44 years",159    ,148    ,93.3    ,137    ,86.2    ,11    ,7.6    ,5.5 – 9.7,,
49,30,Utah,"Men, 45 to 54 years",167    ,151    ,90.2    ,145    ,86.7    ,6    ,3.8    ,2.3 – 5.3,,
49,31,Utah,"Men, 55 to 64 years",111    ,84    ,76.3    ,82    ,73.8    ,3    ,3.3    ,1.4 – 5.2,,
49,32,Utah,"Men, 65 years and over",104    ,31    ,29.4    ,30    ,28.3    ,1    ,3.9    ,0.5 – 7.3,,
49,33,Utah,"Women, 16 to 19 years",84    ,40    ,48.0    ,34    ,40.7    ,6    ,15.1    ,10.2 – 20,,
49,34,Utah,"Women, 20 to 24 years",108    ,77    ,71.2    ,71    ,65.6    ,6    ,7.9    ,5 – 10.8,,
49,35,Utah,"Women, 25 to 34 years",232    ,153    ,66.0    ,143    ,61.7    ,10    ,6.6    ,4.7 – 8.5,,
49,36,Utah,"Women, 35 to 44 years",154    ,113    ,73.3    ,107    ,69.3    ,6    ,5.5    ,3.4 – 7.6,,
49,37,Utah,"Women, 45 to 54 years",158    ,119    ,75.4    ,115    ,72.8    ,4    ,3.3    ,1.7 – 4.9,,
49,38,Utah,"Women, 55 to 64 years",123    ,77    ,62.7    ,74    ,60.3    ,3    ,3.9    ,1.8 – 6,,
49,40,Utah,"White, 16 to 19 years",151    ,79    ,52.7    ,66    ,44.0    ,13    ,16.4    ,12.8 – 20,,
49,41,Utah,"White, 20 to 24 years",212    ,166    ,78.3    ,145    ,68.3    ,21    ,12.8    ,10.4 – 15.2,,
49,42,Utah,"White, 25 to 34 years",465    ,372    ,79.9    ,344    ,74.1    ,27    ,7.4    ,6.1 – 8.7,,
49,43,Utah,"White, 35 to 44 years",290    ,242    ,83.5    ,228    ,78.6    ,14    ,5.9    ,4.4 – 7.4,,
49,44,Utah,"White, 45 to 54 years",307    ,256    ,83.2    ,246    ,80.2    ,9    ,3.6    ,2.5 – 4.7,,
49,45,Utah,"White, 55 to 64 years",227    ,157    ,68.9    ,151    ,66.4    ,6    ,3.7    ,2.2 – 5.2,,
49,46,Utah,"White, 65 years and over",222    ,45    ,20.5    ,44    ,19.8    ,2    ,3.4    ,0.8 – 6,,
49,62,Utah,"Hispanic or Latino ethnicity, 20 to 24 years",26    ,22    ,84.8    ,18    ,70.9    ,4    ,16.5    ,10.2 – 22.8,,
49,63,Utah,"Hispanic or Latino ethnicity, 25 to 34 years",62    ,51    ,82.2    ,45    ,72.8    ,6    ,11.4    ,7.5 – 15.3,,
49,64,Utah,"Hispanic or Latino ethnicity, 35 to 44 years",36    ,30    ,83.7    ,26    ,71.7    ,4    ,14.3    ,9 – 19.6,,
49,65,Utah,"Hispanic or Latino ethnicity, 45 to 54 years",26    ,21    ,81.1    ,20    ,77.6    ,1    ,4.4    ,0.4 – 8.4,,
50,01,Vermont,Total,506    ,359    ,71.1    ,336    ,66.4    ,23    ,6.5    ,6 – 7,,
50,02,Vermont,Men,247    ,181    ,73.4    ,168    ,68.1    ,13    ,7.3    ,6.5 – 8.1,,
50,03,Vermont,Women,259    ,178    ,68.8    ,168    ,64.9    ,10    ,5.7    ,5 – 6.4,,
50,04,Vermont,White,490    ,349    ,71.1    ,327    ,66.6    ,22    ,6.3    ,5.8 – 6.8,,
50,05,Vermont,"White, men",238    ,174    ,73.2    ,162    ,68.0    ,12    ,7.1    ,6.3 – 7.9,,
50,06,Vermont,"White, women",252    ,175    ,69.2    ,165    ,65.3    ,10    ,5.5    ,4.8 – 6.2,,
50,16,Vermont,"Married men, spouse present",134    ,104    ,78.1    ,100    ,75.1    ,4    ,3.8    ,3 – 4.6,,
50,17,Vermont,"Married women, spouse present",134    ,99    ,73.8    ,95    ,70.9    ,4    ,4.0    ,3.2 – 4.8,,
50,18,Vermont,Women who maintain families,22    ,15    ,68.7    ,14    ,62.8    ,1    ,8.6    ,5.7 – 11.5,,
50,19,Vermont,"Total, 16 to 19 years",36    ,17    ,46.1    ,14    ,38.7    ,3    ,16.0    ,12.6 – 19.4,,
50,20,Vermont,"Total, 20 to 24 years",44    ,35    ,79.7    ,31    ,70.0    ,4    ,12.2    ,10.1 – 14.3,,
50,21,Vermont,"Total, 25 to 34 years",68    ,59    ,87.0    ,55    ,80.3    ,5    ,7.7    ,6.3 – 9.1,,
50,22,Vermont,"Total, 35 to 44 years",82    ,73    ,88.8    ,70    ,85.0    ,3    ,4.3    ,3.3 – 5.3,,
50,23,Vermont,"Total, 45 to 54 years",101    ,89    ,88.2    ,85    ,84.1    ,4    ,4.7    ,3.8 – 5.6,,
50,24,Vermont,"Total, 55 to 64 years",90    ,67    ,74.3    ,64    ,70.5    ,3    ,5.2    ,4.1 – 6.3,,
50,25,Vermont,"Total, 65 years and over",84    ,19    ,23.1    ,18    ,21.7    ,1    ,5.9    ,3.7 – 8.1,,
50,26,Vermont,"Men, 16 to 19 years",18    ,8    ,41.2    ,6    ,33.8    ,1    ,17.9    ,12.8 – 23,,
50,27,Vermont,"Men, 20 to 24 years",21    ,16    ,77.6    ,14    ,65.1    ,3    ,16.0    ,12.6 – 19.4,,
50,28,Vermont,"Men, 25 to 34 years",34    ,30    ,89.8    ,28    ,81.6    ,3    ,9.1    ,7 – 11.2,,
50,29,Vermont,"Men, 35 to 44 years",41    ,38    ,93.1    ,37    ,88.8    ,2    ,4.6    ,3.2 – 6,,
50,30,Vermont,"Men, 45 to 54 years",48    ,44    ,90.6    ,41    ,86.1    ,2    ,4.9    ,3.6 – 6.2,,
50,31,Vermont,"Men, 55 to 64 years",45    ,35    ,76.5    ,33    ,72.0    ,2    ,5.9    ,4.3 – 7.5,,
50,32,Vermont,"Men, 65 years and over",39    ,10    ,26.1    ,10    ,24.7    ,1    ,5.4    ,2.5 – 8.3,,
50,33,Vermont,"Women, 16 to 19 years",18    ,9    ,51.0    ,8    ,43.7    ,1    ,14.4    ,10 – 18.8,,
50,34,Vermont,"Women, 20 to 24 years",23    ,19    ,81.8    ,17    ,74.6    ,2    ,8.8    ,6.2 – 11.4,,
50,35,Vermont,"Women, 25 to 34 years",34    ,29    ,84.1    ,27    ,79.0    ,2    ,6.1    ,4.3 – 7.9,,
50,36,Vermont,"Women, 35 to 44 years",41    ,34    ,84.4    ,33    ,81.1    ,1    ,4.0    ,2.6 – 5.4,,
50,37,Vermont,"Women, 45 to 54 years",53    ,46    ,86.1    ,44    ,82.3    ,2    ,4.4    ,3.2 – 5.6,,
50,38,Vermont,"Women, 55 to 64 years",45    ,33    ,72.2    ,31    ,69.0    ,1    ,4.4    ,2.9 – 5.9,,
50,39,Vermont,"Women, 65 years and over",46    ,9    ,20.5    ,9    ,19.1    ,1    ,6.5    ,3.2 – 9.8,,
50,40,Vermont,"White, 16 to 19 years",35    ,16    ,46.7    ,14    ,39.4    ,3    ,15.6    ,12.2 – 19,,
50,41,Vermont,"White, 20 to 24 years",43    ,34    ,79.8    ,30    ,70.3    ,4    ,11.9    ,9.8 – 14,,
